frame,t,f_number,exposure_s,iso,master_gain_db,white_balance_raw,ext_magnification_pct,gyro_abs_mean,accel_mean_x,accel_mean_y,accel_mean_z
1977,65.9659,5.61156555446709,0.015625,250,8,33,100,71.4776119402985,-1698.1,-506.3,8112.7
1978,65.9993,5.61156555446709,0.015625,250,8,33,100,73.1919191919192,-1702.1,-506.3,8114.8
1979,66.0326,5.61156555446709,0.015625,250,8,33,100,72.42288557213931,-1700.5,-508.9,8113.2
1980,66.066,5.61156555446709,0.015625,250,8,33,100,73.12437810945273,-1700.6,-505.0,8112.9
1981,66.0994,5.61156555446709,0.015625,250,8,33,100,71.79601990049751,-1698.7,-505.8,8112.8
1982,66.1327,5.61156555446709,0.015625,250,8,33,100,73.65656565656566,-1704.7,-505.0,8109.2
1983,66.1661,5.61156555446709,0.015625,250,8,33,100,73.29850746268657,-1696.3,-509.7,8108.5
1984,66.1995,5.61156555446709,0.015625,250,8,33,100,72.16417910447761,-1696.6,-506.7,8112.5
1985,66.2328,5.61156555446709,0.015625,250,8,33,100,74.0,-1704.6,-508.0,8111.9
1986,66.2662,5.61156555446709,0.015625,250,8,33,100,72.83333333333333,-1696.8,-501.6,8112.9
1987,66.2996,5.61156555446709,0.015625,250,8,33,100,73.92537313432835,-1700.4,-506.0,8110.8
1988,66.3329,5.61156555446709,0.015625,250,8,33,100,73.5273631840796,-1697.5,-507.5,8111.3
1989,66.3663,5.61156555446709,0.015625,250,8,33,100,72.64179104477611,-1699.4,-503.4,8113.4
1990,66.3997,5.61156555446709,0.015625,250,8,33,100,73.37878787878788,-1708.0,-509.1,8109.3
1991,66.433,5.61156555446709,0.015625,250,8,33,100,72.88557213930348,-1692.9,-502.7,8112.2
1992,66.4664,5.61156555446709,0.015625,250,8,33,100,71.9950248756219,-1706.9,-506.9,8116.3
1993,66.4998,5.61156555446709,0.015625,250,8,33,100,74.51010101010101,-1696.7,-504.3,8110.9
1994,66.5331,5.61156555446709,0.015625,250,8,33,100,72.05472636815921,-1695.8,-506.8,8110.3
1995,66.5665,5.61156555446709,0.015625,250,8,33,100,73.97512437810946,-1707.0,-507.0,8109.3
1996,66.5999,5.61156555446709,0.015625,250,8,33,100,71.92039800995025,-1695.3,-506.6,8114.5
1997,66.6332,5.61156555446709,0.015625,250,8,33,100,72.20202020202021,-1706.0,-505.5,8108.8
1998,66.6666,5.61156555446709,0.015625,250,8,33,100,74.59203980099502,-1699.6,-504.1,8112.6
1999,66.7,5.61156555446709,0.015625,250,8,33,100,71.69651741293532,-1700.7,-506.1,8111.0
2000,66.7333,5.61156555446709,0.015625,250,8,33,100,74.28855721393035,-1709.3,-512.5,8111.4
2001,66.7667,5.61156555446709,0.015625,250,8,33,100,72.28787878787878,-1697.6,-505.8,8112.5
2002,66.8001,5.61156555446709,0.015625,250,8,33,100,72.88059701492537,-1700.1,-503.7,8116.4
2003,66.8334,5.61156555446709,0.015625,250,8,33,100,72.96019900497512,-1704.6,-504.2,8109.6
2004,66.8668,5.61156555446709,0.015625,250,8,33,100,72.14925373134328,-1697.1,-504.3,8112.7
2005,66.9002,5.61156555446709,0.015625,250,8,33,100,72.52020202020202,-1702.0,-507.0,8111.6
2006,66.9335,5.61156555446709,0.015625,250,8,33,100,72.77611940298507,-1699.9,-505.4,8110.8
2007,66.9669,5.61156555446709,0.015625,250,8,33,100,72.2587064676617,-1704.7,-508.6,8111.4
2008,67.0003,5.61156555446709,0.015625,250,8,33,100,72.98989898989899,-1695.0,-504.6,8111.9
2009,67.0336,5.61156555446709,0.015625,250,8,33,100,72.02985074626865,-1695.9,-510.8,8113.8
2010,67.067,5.61156555446709,0.015625,250,8,33,100,72.41293532338308,-1706.4,-504.8,8111.5
2011,67.1004,5.61156555446709,0.015625,250,8,33,100,74.78109452736318,-1702.6,-510.1,8109.9
2012,67.1337,5.61156555446709,0.015625,250,8,33,100,71.87878787878788,-1696.2,-507.8,8111.2
2013,67.1671,5.61156555446709,0.015625,250,8,33,100,72.39303482587064,-1704.1,-507.5,8115.0
2014,67.2005,5.61156555446709,0.015625,250,8,33,100,71.9950248756219,-1699.3,-507.9,8112.0
2015,67.2338,5.61156555446709,0.015625,250,8,33,100,73.97014925373135,-1699.0,-505.8,8112.9
2016,67.2672,5.61156555446709,0.015625,250,8,33,100,73.45959595959596,-1699.8,-507.8,8114.0
2017,67.3006,5.61156555446709,0.015625,250,8,33,100,72.94527363184079,-1700.8,-507.5,8110.0
2018,67.3339,5.61156555446709,0.015625,250,8,33,100,73.11442786069652,-1704.8,-505.9,8112.2
2019,67.3673,5.61156555446709,0.015625,250,8,33,100,73.33830845771145,-1694.4,-500.9,8111.4
2020,67.4007,5.61156555446709,0.015625,250,8,33,100,71.60606060606061,-1704.3,-508.5,8111.2
2021,67.434,5.61156555446709,0.015625,250,8,33,100,73.53731343283582,-1701.3,-506.5,8113.6
2022,67.4674,5.61156555446709,0.015625,250,8,33,100,72.57213930348259,-1693.9,-507.0,8116.3
2023,67.5008,5.61156555446709,0.015625,250,8,33,100,73.1919191919192,-1705.5,-506.5,8113.3
2024,67.5341,5.61156555446709,0.015625,250,8,33,100,73.93034825870647,-1692.6,-505.1,8111.2
2025,67.5675,5.61156555446709,0.015625,250,8,33,100,71.70646766169155,-1700.6,-500.1,8109.5
2026,67.6009,5.61156555446709,0.015625,250,8,33,100,73.7860696517413,-1703.3,-507.8,8107.3
2027,67.6342,5.61156555446709,0.015625,250,8,33,100,72.17171717171718,-1693.3,-506.0,8111.7
2028,67.6676,5.61156555446709,0.015625,250,8,33,100,72.28358208955224,-1707.4,-507.3,8108.4
2029,67.701,5.61156555446709,0.015625,250,8,33,100,73.32835820895522,-1694.8,-506.6,8112.8
2030,67.7343,5.61156555446709,0.015625,250,8,33,100,72.70646766169155,-1697.9,-504.0,8112.6
2031,67.7677,5.61156555446709,0.015625,250,8,33,100,72.57575757575758,-1704.7,-508.4,8111.1
2032,67.8011,5.61156555446709,0.015625,250,8,33,100,72.80597014925372,-1696.8,-504.0,8111.1
2033,67.8344,5.61156555446709,0.015625,250,8,33,100,71.87562189054727,-1702.3,-511.1,8109.4
2034,67.8678,5.61156555446709,0.015625,250,8,33,100,73.39303482587064,-1697.5,-501.3,8112.0
2035,67.9012,5.61156555446709,0.015625,250,8,33,100,73.54545454545455,-1702.8,-508.5,8111.8
2036,67.9345,5.61156555446709,0.015625,250,8,33,100,73.50746268656717,-1704.2,-505.2,8110.7
2037,67.9679,5.61156555446709,0.015625,250,8,33,100,73.17910447761194,-1695.3,-507.4,8112.4
2038,68.0013,5.61156555446709,0.015625,250,8,33,100,71.79292929292929,-1703.1,-505.6,8114.6
2039,68.0346,5.61156555446709,0.015625,250,8,33,100,74.19402985074628,-1704.7,-504.6,8109.0
2040,68.068,5.61156555446709,0.015625,250,8,33,100,71.49253731343283,-1695.7,-505.3,8113.2
2041,68.1014,5.61156555446709,0.015625,250,8,33,100,74.13930348258707,-1700.9,-508.6,8114.4
2042,68.1347,5.61156555446709,0.015625,250,8,33,100,71.87373737373737,-1697.1,-506.3,8114.5
2043,68.1681,5.61156555446709,0.015625,250,8,33,100,72.49751243781094,-1702.6,-505.9,8110.6
2044,68.2015,5.61156555446709,0.015625,250,8,33,100,72.98507462686567,-1701.3,-508.9,8109.7
2045,68.2348,5.61156555446709,0.015625,250,8,33,100,72.62189054726367,-1699.9,-506.8,8111.1
2046,68.2682,5.61156555446709,0.015625,250,8,33,100,73.25757575757575,-1705.3,-509.2,8111.8
2047,68.3016,5.61156555446709,0.015625,250,8,33,100,72.64179104477611,-1697.0,-506.6,8111.7
2048,68.3349,5.61156555446709,0.015625,250,8,33,100,72.0049751243781,-1701.5,-509.9,8108.2
2049,68.3683,5.61156555446709,0.015625,250,8,33,100,72.23383084577114,-1699.0,-504.4,8114.5
2050,68.4017,5.61156555446709,0.015625,250,8,33,100,73.18181818181819,-1702.3,-510.0,8108.9
2051,68.435,5.61156555446709,0.015625,250,8,33,100,71.97014925373135,-1702.9,-502.7,8110.4
2052,68.4684,5.61156555446709,0.015625,250,8,33,100,73.34825870646766,-1698.2,-507.8,8112.2
2053,68.5018,5.61156555446709,0.015625,250,8,33,100,71.95454545454545,-1698.3,-503.7,8109.1
2054,68.5351,5.61156555446709,0.015625,250,8,33,100,73.48258706467662,-1702.8,-504.3,8113.9
2055,68.5685,5.61156555446709,0.015625,250,8,33,100,72.78109452736318,-1701.5,-507.9,8109.1
2056,68.6019,5.61156555446709,0.015625,250,8,33,100,72.68656716417911,-1698.0,-503.1,8114.6
2057,68.6352,5.61156555446709,0.015625,250,8,33,100,72.53535353535354,-1705.6,-511.6,8111.7
2058,68.6686,5.61156555446709,0.015625,250,8,33,100,74.70149253731343,-1693.5,-505.4,8112.9
2059,68.702,5.61156555446709,0.015625,250,8,33,100,71.22885572139303,-1701.6,-510.7,8109.7
2060,68.7353,5.61156555446709,0.015625,250,8,33,100,73.78109452736318,-1703.3,-504.7,8110.9
2061,68.7687,5.61156555446709,0.015625,250,8,33,100,71.63636363636364,-1691.2,-507.8,8110.6
2062,68.8021,5.61156555446709,0.015625,250,8,33,100,72.33830845771145,-1707.1,-508.8,8113.0
2063,68.8354,5.61156555446709,0.015625,250,8,33,100,73.03482587064677,-1698.0,-506.8,8114.3
2064,68.8688,5.61156555446709,0.015625,250,8,33,100,70.72636815920399,-1697.6,-506.4,8111.5
2065,68.9022,5.61156555446709,0.015625,250,8,33,100,74.03535353535354,-1703.3,-504.5,8111.8
2066,68.9355,5.61156555446709,0.015625,250,8,33,100,72.90049751243781,-1697.2,-506.9,8112.6
2067,68.9689,5.61156555446709,0.015625,250,8,33,100,73.2587064676617,-1705.9,-507.8,8110.6
2068,69.0023,5.61156555446709,0.015625,250,8,33,100,72.76767676767676,-1696.6,-504.4,8113.3
2069,69.0356,5.61156555446709,0.015625,250,8,33,100,71.59203980099502,-1701.8,-503.1,8113.1
2070,69.069,5.61156555446709,0.015625,250,8,33,100,73.21890547263682,-1701.9,-508.6,8109.4
2071,69.1024,5.61156555446709,0.015625,250,8,33,100,72.16915422885572,-1691.3,-508.0,8112.3
2072,69.1357,5.61156555446709,0.015625,250,8,33,100,71.3030303030303,-1707.7,-504.7,8108.3
2073,69.1691,5.61156555446709,0.015625,250,8,33,100,74.11442786069652,-1698.1,-506.4,8112.5
2074,69.2025,5.61156555446709,0.015625,250,8,33,100,72.94527363184079,-1697.2,-507.7,8114.6
2075,69.2358,5.61156555446709,0.015625,250,8,33,100,74.48258706467662,-1704.0,-509.0,8110.0
2076,69.2692,5.61156555446709,0.015625,250,8,33,100,72.76767676767676,-1695.8,-504.5,8106.3
2077,69.3026,5.61156555446709,0.015625,250,8,33,100,72.7910447761194,-1700.0,-507.1,8108.8
2078,69.3359,5.61156555446709,0.015625,250,8,33,100,73.34328358208955,-1700.3,-508.9,8111.5
2079,69.3693,5.61156555446709,0.015625,250,8,33,100,71.92039800995025,-1700.5,-504.0,8109.7
2080,69.4027,5.61156555446709,0.015625,250,8,33,100,72.89393939393939,-1705.7,-509.8,8109.8
2081,69.436,5.61156555446709,0.015625,250,8,33,100,73.14925373134328,-1694.6,-506.6,8111.8
2082,69.4694,5.61156555446709,0.015625,250,8,33,100,72.1592039800995,-1704.1,-507.2,8107.7
2083,69.5028,5.61156555446709,0.015625,250,8,33,100,74.31313131313131,-1700.4,-507.2,8111.4
2084,69.5361,5.61156555446709,0.015625,250,8,33,100,72.19402985074628,-1691.3,-507.0,8115.8
2085,69.5695,5.61156555446709,0.015625,250,8,33,100,74.65671641791045,-1706.8,-506.7,8111.9
2086,69.6029,5.61156555446709,0.015625,250,8,33,100,71.56716417910448,-1692.0,-502.9,8112.0
2087,69.6362,5.61156555446709,0.015625,250,8,33,100,72.45959595959596,-1704.3,-502.1,8109.0
2088,69.6696,5.61156555446709,0.015625,250,8,33,100,72.80099502487562,-1700.2,-508.1,8112.0
2089,69.703,5.61156555446709,0.015625,250,8,33,100,72.22885572139303,-1696.5,-503.7,8110.3
2090,69.7363,5.61156555446709,0.015625,250,8,33,100,73.20398009950249,-1707.9,-509.9,8109.2
2091,69.7697,5.61156555446709,0.015625,250,8,33,100,72.95959595959596,-1692.2,-505.4,8111.8
2092,69.8031,5.61156555446709,0.015625,250,8,33,100,71.75621890547264,-1704.4,-506.4,8109.4
2093,69.8364,5.61156555446709,0.015625,250,8,33,100,73.86069651741293,-1706.4,-502.1,8111.9
2094,69.8698,5.61156555446709,0.015625,250,8,33,100,71.50248756218906,-1695.7,-507.1,8110.4
2095,69.9032,5.61156555446709,0.015625,250,8,33,100,73.0050505050505,-1703.9,-504.2,8112.3
2096,69.9365,5.61156555446709,0.015625,250,8,33,100,72.24378109452736,-1697.6,-507.5,8113.2
2097,69.9699,5.61156555446709,0.015625,250,8,33,100,71.45771144278606,-1700.0,-506.3,8113.3
2098,70.0033,5.61156555446709,0.015625,250,8,33,100,75.26262626262626,-1700.8,-509.0,8110.0
2099,70.0366,5.61156555446709,0.015625,250,8,33,100,71.16915422885572,-1702.3,-504.1,8110.1
2100,70.07,5.61156555446709,0.015625,250,8,33,100,73.636815920398,-1705.3,-509.5,8109.9
2101,70.1034,5.61156555446709,0.015625,250,8,33,100,71.93532338308458,-1690.4,-508.6,8111.6
2102,70.1367,5.61156555446709,0.015625,250,8,33,100,72.0909090909091,-1703.3,-507.3,8112.4
2103,70.1701,5.61156555446709,0.015625,250,8,33,100,73.31840796019901,-1699.3,-505.5,8109.7
2104,70.2035,5.61156555446709,0.015625,250,8,33,100,72.3731343283582,-1700.9,-502.9,8108.1
2105,70.2368,5.61156555446709,0.015625,250,8,33,100,72.09950248756219,-1702.6,-506.9,8110.1
2106,70.2702,5.61156555446709,0.015625,250,8,33,100,72.5050505050505,-1699.8,-508.8,8111.9
2107,70.3036,5.61156555446709,0.015625,250,8,33,100,72.08457711442786,-1704.9,-505.6,8110.2
2108,70.3369,5.61156555446709,0.015625,250,8,33,100,74.02487562189054,-1700.1,-507.8,8113.0
2109,70.3703,5.61156555446709,0.015625,250,8,33,100,70.42288557213931,-1694.9,-504.1,8115.0
2110,70.4037,5.61156555446709,0.015625,250,8,33,100,73.55050505050505,-1707.6,-509.7,8110.4
2111,70.437,5.61156555446709,0.015625,250,8,33,100,74.18905472636816,-1694.3,-506.9,8109.8
2112,70.4704,5.61156555446709,0.015625,250,8,33,100,70.75124378109453,-1698.6,-504.1,8113.1
2113,70.5038,5.61156555446709,0.015625,250,8,33,100,73.64646464646465,-1706.1,-505.1,8110.2
2114,70.5371,5.61156555446709,0.015625,250,8,33,100,72.87064676616916,-1693.9,-506.9,8109.7
2115,70.5705,5.61156555446709,0.015625,250,8,33,100,72.94029850746269,-1700.8,-505.5,8110.7
2116,70.6039,5.61156555446709,0.015625,250,8,33,100,73.24875621890547,-1701.6,-505.3,8109.6
2117,70.6372,5.61156555446709,0.015625,250,8,33,100,72.33333333333333,-1698.5,-508.7,8111.9
2118,70.6706,5.61156555446709,0.015625,250,8,33,100,73.80597014925372,-1703.7,-509.7,8108.7
2119,70.704,5.61156555446709,0.015625,250,8,33,100,72.64676616915423,-1694.5,-503.4,8113.2
2120,70.7373,5.61156555446709,0.015625,250,8,33,100,73.0,-1704.5,-508.1,8112.9
2121,70.7707,5.61156555446709,0.015625,250,8,33,100,72.8080808080808,-1699.4,-506.5,8111.0
2122,70.8041,5.61156555446709,0.015625,250,8,33,100,72.46268656716418,-1694.8,-505.5,8113.8
2123,70.8374,5.61156555446709,0.015625,250,8,33,100,72.2089552238806,-1706.0,-508.2,8113.5
2124,70.8708,5.61156555446709,0.015625,250,8,33,100,74.92039800995025,-1695.6,-507.0,8108.2
2125,70.9042,5.61156555446709,0.015625,250,8,33,100,71.27777777777777,-1697.8,-509.1,8110.0
2126,70.9375,5.61156555446709,0.015625,250,8,33,100,74.57213930348259,-1704.2,-506.0,8112.7
2127,70.9709,5.61156555446709,0.015625,250,8,33,100,71.77114427860697,-1698.9,-511.1,8111.8
2128,71.0043,5.61156555446709,0.015625,250,8,33,100,72.11111111111111,-1703.6,-504.4,8113.3
2129,71.0376,5.61156555446709,0.015625,250,8,33,100,74.12935323383084,-1695.4,-507.8,8112.2
2130,71.071,5.61156555446709,0.015625,250,8,33,100,71.69154228855722,-1698.9,-503.2,8108.7
2131,71.1044,5.61156555446709,0.015625,250,8,33,100,73.31840796019901,-1705.0,-504.8,8108.4
2132,71.1377,5.61156555446709,0.015625,250,8,33,100,72.27777777777777,-1693.4,-505.7,8112.3
2133,71.1711,5.61156555446709,0.015625,250,8,33,100,73.24378109452736,-1700.3,-507.0,8107.9
2134,71.2045,5.61156555446709,0.015625,250,8,33,100,73.28855721393035,-1705.2,-508.0,8108.6
2135,71.2378,5.61156555446709,0.015625,250,8,33,100,73.1044776119403,-1695.6,-508.2,8111.0
2136,71.2712,5.61156555446709,0.015625,250,8,33,100,72.84343434343434,-1703.8,-506.6,8111.5
2137,71.3046,5.61156555446709,0.015625,250,8,33,100,72.88557213930348,-1696.2,-505.4,8110.8
2138,71.3379,5.61156555446709,0.015625,250,8,33,100,72.60199004975124,-1702.1,-506.2,8108.9
2139,71.3713,5.61156555446709,0.015625,250,8,33,100,74.2587064676617,-1700.5,-505.4,8113.0
2140,71.4047,5.61156555446709,0.015625,250,8,33,100,71.74747474747475,-1694.5,-510.0,8110.8
2141,71.438,5.61156555446709,0.015625,250,8,33,100,72.76616915422886,-1705.0,-501.4,8111.9
2142,71.4714,5.61156555446709,0.015625,250,8,33,100,72.46268656716418,-1696.3,-504.9,8111.9
2143,71.5048,5.61156555446709,0.015625,250,8,33,100,71.94949494949495,-1698.3,-500.8,8110.6
2144,71.5381,5.61156555446709,0.015625,250,8,33,100,74.1044776119403,-1702.5,-510.2,8111.4
2145,71.5715,5.61156555446709,0.015625,250,8,33,100,72.48258706467662,-1695.1,-507.7,8111.2
2146,71.6049,5.61156555446709,0.015625,250,8,33,100,74.07462686567165,-1703.6,-507.3,8109.4
2147,71.6382,5.61156555446709,0.015625,250,8,33,100,73.85353535353535,-1693.6,-504.7,8116.0
2148,71.6716,5.61156555446709,0.015625,250,8,33,100,72.41293532338308,-1702.4,-508.0,8113.7
2149,71.705,5.61156555446709,0.015625,250,8,33,100,71.80597014925372,-1707.1,-507.9,8109.8
2150,71.7383,5.61156555446709,0.015625,250,8,33,100,73.87562189054727,-1693.9,-507.1,8112.5
2151,71.7717,5.61156555446709,0.015625,250,8,33,100,71.58585858585859,-1702.2,-506.0,8107.9
2152,71.8051,5.61156555446709,0.015625,250,8,33,100,74.24875621890547,-1704.3,-507.9,8110.1
2153,71.8384,5.61156555446709,0.015625,250,8,33,100,70.67164179104478,-1697.8,-502.7,8110.4
2154,71.8718,5.61156555446709,0.015625,250,8,33,100,74.02985074626865,-1704.9,-505.9,8107.9
2155,71.9052,5.61156555446709,0.015625,250,8,33,100,72.47979797979798,-1695.2,-510.0,8113.5
2156,71.9385,5.61156555446709,0.015625,250,8,33,100,71.97512437810946,-1700.9,-502.5,8109.4
2157,71.9719,5.61156555446709,0.015625,250,8,33,100,74.37810945273633,-1703.2,-510.2,8112.0
2158,72.0053,5.61156555446709,0.015625,250,8,33,100,72.04545454545455,-1692.3,-504.2,8114.5
2159,72.0386,5.61156555446709,0.015625,250,8,33,100,72.00995024875621,-1707.8,-505.8,8112.4
2160,72.072,5.61156555446709,0.015625,250,8,33,100,73.09452736318408,-1705.0,-509.9,8110.6
2161,72.1054,5.61156555446709,0.015625,250,8,33,100,72.98507462686567,-1697.1,-507.7,8114.3
2162,72.1387,5.61156555446709,0.015625,250,8,33,100,72.71717171717172,-1703.2,-508.8,8111.4
2163,72.1721,5.61156555446709,0.015625,250,8,33,100,72.82089552238806,-1699.4,-506.4,8110.3
2164,72.2055,5.61156555446709,0.015625,250,8,33,100,72.55721393034825,-1700.5,-505.8,8112.0
2165,72.2388,5.61156555446709,0.015625,250,8,33,100,72.79601990049751,-1698.7,-506.7,8109.5
2166,72.2722,5.61156555446709,0.015625,250,8,33,100,72.39393939393939,-1698.9,-506.8,8113.9
2167,72.3056,5.61156555446709,0.015625,250,8,33,100,73.76119402985074,-1702.8,-508.3,8106.6
2168,72.3389,5.61156555446709,0.015625,250,8,33,100,73.3731343283582,-1697.1,-505.4,8112.5
2169,72.3723,5.61156555446709,0.015625,250,8,33,100,71.94527363184079,-1697.4,-506.5,8111.6
2170,72.4057,5.61156555446709,0.015625,250,8,33,100,73.13636363636364,-1704.2,-505.5,8111.5
2171,72.439,5.61156555446709,0.015625,250,8,33,100,73.38805970149254,-1697.8,-506.0,8113.6
2172,72.4724,5.61156555446709,0.015625,250,8,33,100,73.56218905472637,-1701.9,-507.0,8115.7
2173,72.5058,5.61156555446709,0.015625,250,8,33,100,73.53535353535354,-1699.9,-508.8,8112.8
2174,72.5391,5.61156555446709,0.015625,250,8,33,100,72.73134328358209,-1697.8,-511.0,8111.5
2175,72.5725,5.61156555446709,0.015625,250,8,33,100,74.2089552238806,-1696.7,-509.7,8109.3
2176,72.6059,5.61156555446709,0.015625,250,8,33,100,72.87064676616916,-1701.7,-509.1,8115.0
2177,72.6392,5.61156555446709,0.015625,250,8,33,100,72.32828282828282,-1706.0,-509.3,8109.5
2178,72.6726,5.61156555446709,0.015625,250,8,33,100,72.22388059701493,-1695.4,-506.4,8112.8
2179,72.706,5.61156555446709,0.015625,250,8,33,100,70.98009950248756,-1699.9,-505.0,8112.0
2180,72.7393,5.61156555446709,0.015625,250,8,33,100,74.60199004975124,-1705.6,-506.1,8112.2
2181,72.7727,5.61156555446709,0.015625,250,8,33,100,72.12121212121212,-1696.5,-508.3,8112.0
2182,72.8061,5.61156555446709,0.015625,250,8,33,100,72.70149253731343,-1702.1,-508.5,8114.3
2183,72.8394,5.61156555446709,0.015625,250,8,33,100,73.4776119402985,-1703.4,-510.1,8107.2
2184,72.8728,5.61156555446709,0.015625,250,8,33,100,72.8905472636816,-1698.4,-506.0,8114.7
2185,72.9062,5.61156555446709,0.015625,250,8,33,100,72.1969696969697,-1700.0,-508.3,8109.3
2186,72.9395,5.61156555446709,0.015625,250,8,33,100,72.12935323383084,-1699.1,-503.7,8112.6
2187,72.9729,5.61156555446709,0.015625,250,8,33,100,71.94029850746269,-1701.9,-508.1,8111.2
2188,73.0063,5.61156555446709,0.015625,250,8,33,100,73.5959595959596,-1701.2,-502.2,8117.9
2189,73.0396,5.61156555446709,0.015625,250,8,33,100,71.85074626865672,-1697.9,-507.2,8108.3
2190,73.073,5.61156555446709,0.015625,250,8,33,100,73.08955223880596,-1701.3,-503.9,8112.5
2191,73.1064,5.61156555446709,0.015625,250,8,33,100,73.7412935323383,-1697.3,-510.6,8112.9
2192,73.1397,5.61156555446709,0.015625,250,8,33,100,73.0,-1700.4,-505.1,8109.8
2193,73.1731,5.61156555446709,0.015625,250,8,33,100,72.636815920398,-1704.5,-509.4,8112.2
2194,73.2065,5.61156555446709,0.015625,250,8,33,100,73.1044776119403,-1694.9,-507.7,8112.4
2195,73.2398,5.61156555446709,0.015625,250,8,33,100,73.68159203980099,-1703.6,-509.2,8111.2
2196,73.2732,5.61156555446709,0.015625,250,8,33,100,74.51515151515152,-1703.1,-508.8,8111.9
2197,73.3066,5.61156555446709,0.015625,250,8,33,100,73.49253731343283,-1693.9,-506.5,8112.0
2198,73.3399,5.61156555446709,0.015625,250,8,33,100,72.19900497512438,-1701.7,-505.4,8111.9
2199,73.3733,5.61156555446709,0.015625,250,8,33,100,73.50248756218906,-1699.3,-507.6,8108.2
2200,73.4067,5.61156555446709,0.015625,250,8,33,100,73.18686868686869,-1699.1,-510.3,8113.5
2201,73.44,5.61156555446709,0.015625,250,8,33,100,72.8457711442786,-1698.9,-505.4,8107.3
2202,73.4734,5.61156555446709,0.015625,250,8,33,100,72.61194029850746,-1697.7,-507.2,8112.6
2203,73.5068,5.61156555446709,0.015625,250,8,33,100,72.70202020202021,-1704.0,-505.0,8109.9
2204,73.5401,5.61156555446709,0.015625,250,8,33,100,73.96517412935323,-1702.2,-508.3,8112.1
2205,73.5735,5.61156555446709,0.015625,250,8,33,100,72.86069651741293,-1698.9,-507.7,8114.1
2206,73.6069,5.61156555446709,0.015625,250,8,33,100,72.97512437810946,-1698.8,-509.7,8111.5
2207,73.6402,5.61156555446709,0.015625,250,8,33,100,72.33333333333333,-1699.7,-502.0,8112.8
2208,73.6736,5.61156555446709,0.015625,250,8,33,100,72.72139303482587,-1700.0,-506.7,8109.5
2209,73.707,5.61156555446709,0.015625,250,8,33,100,73.14427860696517,-1698.7,-503.4,8112.7
2210,73.7403,5.61156555446709,0.015625,250,8,33,100,72.59203980099502,-1704.6,-507.2,8109.4
2211,73.7737,5.61156555446709,0.015625,250,8,33,100,71.94444444444444,-1700.6,-508.2,8112.2
2212,73.8071,5.61156555446709,0.015625,250,8,33,100,72.45273631840796,-1702.2,-507.4,8113.3
2213,73.8404,5.61156555446709,0.015625,250,8,33,100,73.11442786069652,-1703.5,-505.6,8111.8
2214,73.8738,5.61156555446709,0.015625,250,8,33,100,72.88557213930348,-1699.1,-504.9,8111.2
2215,73.9072,5.61156555446709,0.015625,250,8,33,100,72.03535353535354,-1699.7,-504.5,8112.6
2216,73.9405,5.61156555446709,0.015625,250,8,33,100,72.69651741293532,-1700.5,-505.4,8112.3
2217,73.9739,5.61156555446709,0.015625,250,8,33,100,72.77611940298507,-1699.1,-507.6,8111.2
2218,74.0073,5.61156555446709,0.015625,250,8,33,100,72.8030303030303,-1701.1,-506.4,8112.5
2219,74.0406,5.61156555446709,0.015625,250,8,33,100,72.30845771144278,-1699.8,-510.4,8111.1
2220,74.074,5.61156555446709,0.015625,250,8,33,100,72.16417910447761,-1699.3,-504.8,8112.9
2221,74.1074,5.61156555446709,0.015625,250,8,33,100,71.77611940298507,-1698.8,-506.2,8110.5
2222,74.1407,5.61156555446709,0.015625,250,8,33,100,72.27272727272727,-1699.2,-505.0,8111.9
2223,74.1741,5.61156555446709,0.015625,250,8,33,100,73.0,-1699.2,-508.2,8114.1
2224,74.2075,5.61156555446709,0.015625,250,8,33,100,73.66169154228855,-1700.1,-508.3,8113.9
2225,74.2408,5.61156555446709,0.015625,250,8,33,100,73.30348258706468,-1700.9,-510.0,8115.2
2226,74.2742,5.61156555446709,0.015625,250,8,33,100,73.93434343434343,-1701.2,-505.8,8113.8
2227,74.3076,5.61156555446709,0.015625,250,8,33,100,72.53233830845771,-1701.1,-507.2,8111.7
2228,74.3409,5.61156555446709,0.015625,250,8,33,100,72.97512437810946,-1697.0,-503.4,8113.2
2229,74.3743,5.61156555446709,0.015625,250,8,33,100,73.17412935323384,-1699.3,-507.2,8112.8
2230,74.4077,5.61156555446709,0.015625,250,8,33,100,73.23737373737374,-1703.7,-504.3,8112.0
2231,74.441,5.61156555446709,0.015625,250,8,33,100,73.33333333333333,-1698.6,-508.9,8111.1
2232,74.4744,5.61156555446709,0.015625,250,8,33,100,73.20398009950249,-1698.5,-508.0,8109.5
2233,74.5078,5.61156555446709,0.015625,250,8,33,100,73.43939393939394,-1699.4,-509.3,8113.3
2234,74.5411,5.61156555446709,0.015625,250,8,33,100,72.23880597014926,-1702.1,-506.0,8109.2
2235,74.5745,5.61156555446709,0.015625,250,8,33,100,72.76616915422886,-1700.0,-503.8,8110.3
2236,74.6079,5.61156555446709,0.015625,250,8,33,100,71.8905472636816,-1698.1,-509.1,8111.6
2237,74.6412,5.61156555446709,0.015625,250,8,33,100,72.51010101010101,-1699.0,-506.1,8114.7
2238,74.6746,5.61156555446709,0.015625,250,8,33,100,72.28358208955224,-1702.9,-510.0,8109.7
2239,74.708,5.61156555446709,0.015625,250,8,33,100,72.41293532338308,-1697.4,-505.6,8110.2
